production_order_id,product_id,machine_id,plant_location,shift,planned_quantity,actual_quantity,start_date,end_date,status,operator_id,production_cost
PO0003235,PROD00608,MCH001,Plant B - Curitiba,Night,2826,4378,2022-05-17,2023-05-11,Completed,EMP050,43004.93
PO0003236,PROD00863,MCH042,Plant B - Curitiba,Morning,4381,1392,2022-06-23,2023-07-30,In Progress,EMP050,18065.7
PO0003237,PROD00758,MCH033,Plant D - Recife,Afternoon,527,706,2021-08-10,2022-07-26,Completed,EMP048,49060.97
PO0003238,PROD00924,MCH008,Plant C - Manaus,Afternoon,147,814,2021-11-08,2022-04-22,Completed,EMP011,5446.44
PO0003239,PROD00356,MCH045,Plant C - Manaus,Night,1636,2413,2021-06-09,2022-11-08,Completed,EMP019,21478.48
PO0003240,PROD00326,MCH045,Plant C - Manaus,Night,3830,738,2023-12-27,2024-02-02,Completed,EMP033,39864.26
PO0003241,PROD00317,MCH034,Plant A - Sao Paulo,Morning,2917,795,2022-11-15,2024-01-27,Completed,EMP032,45237.1
PO0003242,PROD00219,MCH023,Plant A - Sao Paulo,Afternoon,2947,1170,2021-03-20,2023-03-06,In Progress,EMP040,48660.68
PO0003243,PROD00025,MCH001,Plant B - Curitiba,Night,4190,1056,2024-04-28,2024-07-17,In Progress,EMP017,38771.01
PO0003244,PROD00954,MCH042,Plant C - Manaus,Night,3988,1220,2021-07-06,2023-03-05,Cancelled,EMP043,17879.47
PO0003245,PROD00091,MCH001,Plant C - Manaus,Afternoon,3225,4616,2022-09-24,2023-09-19,Completed,EMP040,48894.7
PO0003246,PROD00950,MCH044,Plant D - Recife,Night,3762,101,2022-01-23,2024-03-13,Completed,EMP018,13621.02
PO0003247,PROD00375,MCH028,Plant D - Recife,Morning,3919,3815,2024-02-04,2024-04-16,Completed,EMP031,11462.24
PO0003248,PROD00889,MCH034,Plant B - Curitiba,Morning,2206,2415,2021-12-06,2024-01-08,Completed,EMP010,32416.81
PO0003249,PROD00165,MCH042,Plant A - Sao Paulo,Afternoon,4967,1958,2022-12-20,2024-02-03,In Progress,EMP007,48746.77
PO0003250,PROD00119,MCH028,Plant D - Recife,Night,1466,1647,2022-03-10,2022-04-09,Completed,EMP010,49543.43
PO0003251,PROD00642,MCH002,Plant C - Manaus,Morning,1110,4789,2023-07-11,2024-02-13,Completed,EMP031,36039.27
PO0003252,PROD00300,MCH033,Plant D - Recife,Night,3968,3468,2022-07-24,2023-06-05,Completed,EMP003,16168.43
PO0003253,PROD00548,MCH003,Plant D - Recife,Afternoon,4305,1858,2022-06-28,2023-05-30,Completed,EMP035,14736.88
PO0003254,PROD00254,MCH023,Plant D - Recife,Night,4987,652,2024-10-17,2024-12-22,Completed,EMP023,45017.05
PO0003255,PROD00867,MCH042,Plant B - Curitiba,Afternoon,2015,2930,2021-07-17,2024-01-31,Completed,EMP014,8873.12
PO0003256,PROD00242,MCH047,Plant D - Recife,Afternoon,3084,1567,2022-05-31,2024-09-26,In Progress,EMP017,18701.02
PO0003257,PROD00935,MCH039,Plant C - Manaus,Night,4037,978,2021-02-23,2023-08-27,In Progress,EMP001,48767.15
PO0003258,PROD00243,MCH004,Plant B - Curitiba,Night,3318,4903,2022-03-20,2024-07-29,Completed,EMP014,47455.62
PO0003259,PROD00517,MCH017,Plant A - Sao Paulo,Morning,2117,2864,2021-05-03,2022-04-20,Completed,EMP026,4077.72
PO0003260,PROD00465,MCH028,Plant B - Curitiba,Afternoon,3877,3962,2022-07-25,2023-06-21,Completed,EMP005,3401.56
PO0003261,PROD00651,MCH031,Plant C - Manaus,Afternoon,1503,2306,2021-09-01,2023-01-27,In Progress,EMP004,26155.69
PO0003262,PROD00603,MCH001,Plant C - Manaus,Night,3062,552,2021-11-11,2021-12-24,Completed,EMP049,46423.18
PO0003263,PROD00691,MCH029,Plant B - Curitiba,Night,3237,2227,2021-11-27,2024-09-26,Completed,EMP048,8053.05
PO0003264,PROD00914,MCH014,Plant B - Curitiba,Afternoon,4531,1984,2024-07-03,2024-07-17,In Progress,EMP003,47585.37
PO0003265,PROD00387,MCH018,Plant A - Sao Paulo,Afternoon,4341,575,2023-03-28,2024-01-30,Completed,EMP003,36934.76
PO0003266,PROD00248,MCH001,Plant B - Curitiba,Night,2140,430,2024-12-10,2024-12-11,Completed,EMP050,19207.54
PO0003267,PROD00912,MCH040,Plant D - Recife,Morning,857,403,2024-06-28,2024-12-04,Completed,EMP014,8369.45
PO0003268,PROD00780,MCH044,Plant A - Sao Paulo,Night,1071,2774,2022-10-22,2024-10-24,Completed,EMP046,24561.1
PO0003269,PROD00669,MCH049,Plant D - Recife,Morning,4381,4457,2022-01-30,2022-03-22,Completed,EMP049,28771.17
PO0003270,PROD00871,MCH030,Plant D - Recife,Morning,3066,898,2024-09-13,2024-09-26,In Progress,EMP015,22846.82
PO0003271,PROD00742,MCH023,Plant D - Recife,Afternoon,2130,4540,2022-09-17,2022-09-27,In Progress,EMP030,22182.51
PO0003272,PROD00905,MCH043,Plant B - Curitiba,Night,2918,4502,2024-01-25,2024-08-17,Completed,EMP034,48840.79
PO0003273,PROD00433,MCH007,Plant A - Sao Paulo,Afternoon,2501,3704,2021-06-22,2022-12-10,Completed,EMP024,35462.6
PO0003274,PROD00235,MCH030,Plant A - Sao Paulo,Afternoon,3605,1639,2023-11-24,2024-05-31,Completed,EMP015,5573.25
PO0003275,PROD00035,MCH039,Plant A - Sao Paulo,Afternoon,4259,662,2022-11-28,2023-07-22,Cancelled,EMP046,10089.73
PO0003276,PROD00578,MCH026,Plant B - Curitiba,Morning,1514,1494,2024-05-24,2024-12-05,Completed,EMP019,14470.91
PO0003277,PROD00327,MCH035,Plant D - Recife,Night,1149,4518,2023-09-29,2023-11-01,Completed,EMP016,2861.88
PO0003278,PROD00425,MCH035,Plant B - Curitiba,Afternoon,854,2713,2021-12-19,2023-01-02,In Progress,EMP031,32376.25
PO0003279,PROD00960,MCH028,Plant C - Manaus,Afternoon,4068,4189,2024-12-27,2024-12-29,Completed,EMP030,32205.35
PO0003280,PROD00561,MCH011,Plant C - Manaus,Morning,452,4826,2021-10-03,2023-12-09,Completed,EMP034,30995.01
PO0003281,PROD00840,MCH001,Plant C - Manaus,Afternoon,1302,1524,2021-01-30,2024-09-19,Completed,EMP049,11299.19
PO0003282,PROD00060,MCH019,Plant B - Curitiba,Night,3006,1688,2021-12-04,2021-12-28,Completed,EMP049,38918.85
PO0003283,PROD00367,MCH019,Plant A - Sao Paulo,Morning,2619,4745,2023-04-12,2024-07-29,Completed,EMP021,3396.02
PO0003284,PROD00175,MCH038,Plant A - Sao Paulo,Night,2712,725,2023-03-09,2024-11-15,Completed,EMP033,43623.72
PO0003285,PROD00345,MCH029,Plant D - Recife,Night,1022,2118,2023-06-14,2023-08-11,Completed,EMP038,22242.27
PO0003286,PROD00131,MCH002,Plant B - Curitiba,Afternoon,4345,4083,2023-11-14,2024-05-11,Completed,EMP003,6298.08
PO0003287,PROD00563,MCH020,Plant C - Manaus,Night,2511,2944,2022-03-13,2024-02-29,Completed,EMP039,18237.2
PO0003288,PROD00044,MCH017,Plant D - Recife,Afternoon,4404,1156,2023-03-09,2024-08-19,Completed,EMP040,34425.09
PO0003289,PROD00880,MCH031,Plant D - Recife,Afternoon,1964,1594,2022-06-01,2023-01-25,Completed,EMP048,19106.56
PO0003290,PROD00428,MCH004,Plant C - Manaus,Morning,3535,2915,2024-02-24,2024-07-22,Completed,EMP039,43967.47
PO0003291,PROD00177,MCH046,Plant B - Curitiba,Morning,4892,3326,2024-05-05,2024-08-06,Completed,EMP042,8802.66
PO0003292,PROD00665,MCH020,Plant C - Manaus,Night,2611,147,2022-12-23,2023-10-16,In Progress,EMP011,49689.79
PO0003293,PROD00253,MCH004,Plant B - Curitiba,Afternoon,2081,3603,2021-04-21,2024-12-17,Completed,EMP003,8690.99
PO0003294,PROD00419,MCH033,Plant C - Manaus,Morning,2257,245,2022-06-08,2024-05-04,Completed,EMP001,48317.0
PO0003295,PROD00074,MCH003,Plant D - Recife,Morning,4481,1505,2022-05-21,2023-01-15,Completed,EMP041,47736.16
PO0003296,PROD00712,MCH046,Plant A - Sao Paulo,Afternoon,1430,3821,2021-05-29,2021-06-13,Completed,EMP042,43048.14
PO0003297,PROD00090,MCH027,Plant C - Manaus,Night,2913,968,2021-04-11,2021-04-20,Cancelled,EMP041,33268.41
PO0003298,PROD00953,MCH033,Plant D - Recife,Afternoon,1628,2162,2023-09-26,2024-02-17,In Progress,EMP017,14450.91
PO0003299,PROD00259,MCH026,Plant A - Sao Paulo,Afternoon,3876,4651,2024-03-29,2024-04-29,Completed,EMP047,549.52
PO0003300,PROD00706,MCH030,Plant D - Recife,Afternoon,1048,693,2022-07-20,2024-02-04,Completed,EMP032,37920.22
PO0003301,PROD00194,MCH023,Plant A - Sao Paulo,Afternoon,3922,4536,2022-05-26,2024-02-05,Completed,EMP018,41989.7
PO0003302,PROD00643,MCH039,Plant B - Curitiba,Night,2153,238,2022-05-05,2023-10-06,Completed,EMP046,46240.96
PO0003303,PROD00926,MCH023,Plant B - Curitiba,Morning,4099,908,2023-12-24,2024-12-18,Completed,EMP042,12264.73
PO0003304,PROD00611,MCH016,Plant A - Sao Paulo,Afternoon,2200,2365,2023-08-11,2023-10-06,Completed,EMP020,14088.21
PO0003305,PROD00756,MCH001,Plant C - Manaus,Morning,3595,1950,2023-03-28,2024-12-17,Completed,EMP023,14432.84
PO0003306,PROD00468,MCH041,Plant A - Sao Paulo,Afternoon,3199,3457,2023-06-09,2024-10-19,Completed,EMP049,37184.51
PO0003307,PROD00549,MCH044,Plant D - Recife,Morning,1333,2689,2024-11-24,2024-12-05,Completed,EMP022,16918.76
PO0003308,PROD00912,MCH047,Plant A - Sao Paulo,Night,3900,718,2024-08-31,2024-12-10,Completed,EMP032,32772.96
PO0003309,PROD00365,MCH020,Plant D - Recife,Morning,1614,1345,2021-04-12,2021-05-05,Completed,EMP016,19552.1
PO0003310,PROD00470,MCH028,Plant D - Recife,Morning,3006,3450,2022-03-20,2022-03-31,In Progress,EMP028,23352.18
PO0003311,PROD00619,MCH022,Plant C - Manaus,Afternoon,1460,2190,2022-08-18,2022-09-25,In Progress,EMP017,36812.58
PO0003312,PROD00765,MCH050,Plant D - Recife,Morning,607,3152,2022-06-05,2023-04-17,Completed,EMP031,10557.99
PO0003313,PROD00887,MCH047,Plant A - Sao Paulo,Morning,3469,555,2024-12-06,2024-12-16,Completed,EMP023,8420.0
PO0003314,PROD00863,MCH015,Plant A - Sao Paulo,Night,1022,2108,2021-09-29,2023-06-05,Completed,EMP023,38473.77
PO0003315,PROD00400,MCH002,Plant B - Curitiba,Night,2336,498,2021-01-14,2021-11-01,Completed,EMP024,11286.49
PO0003316,PROD00479,MCH050,Plant B - Curitiba,Night,1749,3382,2021-12-21,2022-03-12,Completed,EMP028,22306.83
PO0003317,PROD00886,MCH031,Plant B - Curitiba,Morning,2286,1590,2021-08-12,2024-02-24,Completed,EMP020,20048.38
PO0003318,PROD00423,MCH028,Plant D - Recife,Night,561,4021,2023-08-18,2024-04-28,Completed,EMP036,13365.72
PO0003319,PROD00046,MCH005,Plant C - Manaus,Afternoon,2607,4284,2023-02-24,2023-10-22,Completed,EMP007,9001.11
PO0003320,PROD00273,MCH006,Plant D - Recife,Night,4111,1521,2021-03-31,2024-03-07,Completed,EMP050,49434.62
PO0003321,PROD00167,MCH034,Plant A - Sao Paulo,Afternoon,207,4489,2024-09-20,2024-12-14,Completed,EMP018,37181.93
PO0003322,PROD00897,MCH028,Plant B - Curitiba,Morning,3972,3515,2021-12-13,2023-10-18,Completed,EMP030,15484.56
PO0003323,PROD00054,MCH024,Plant C - Manaus,Afternoon,727,4206,2023-09-17,2024-03-13,Completed,EMP042,12373.62
PO0003324,PROD00678,MCH002,Plant C - Manaus,Night,4638,3603,2021-09-09,2022-12-01,Completed,EMP029,3208.27
PO0003325,PROD00167,MCH047,Plant D - Recife,Morning,660,2860,2023-10-17,2024-08-19,Completed,EMP009,23134.47
PO0003326,PROD00856,MCH050,Plant B - Curitiba,Afternoon,4424,2855,2022-10-26,2024-03-29,In Progress,EMP016,32634.45
PO0003327,PROD00977,MCH031,Plant D - Recife,Night,350,171,2024-11-03,2024-11-24,Completed,EMP041,35859.3
PO0003328,PROD00396,MCH050,Plant C - Manaus,Afternoon,4490,4860,2023-09-17,2024-10-24,Completed,EMP006,27299.92
PO0003329,PROD00076,MCH009,Plant D - Recife,Afternoon,1997,4872,2022-12-18,2023-04-16,Completed,EMP039,16599.17
PO0003330,PROD00833,MCH014,Plant B - Curitiba,Morning,3173,2708,2022-12-14,2023-02-19,In Progress,EMP009,42549.0
PO0003331,PROD00642,MCH005,Plant C - Manaus,Night,3878,4845,2023-01-24,2023-11-22,In Progress,EMP043,17277.34
PO0003332,PROD00947,MCH020,Plant B - Curitiba,Night,4406,1027,2023-07-15,2024-09-30,Completed,EMP034,33316.57
PO0003333,PROD00768,MCH044,Plant B - Curitiba,Morning,1611,4294,2021-11-01,2024-04-27,Completed,EMP012,40960.2
PO0003334,PROD00494,MCH042,Plant C - Manaus,Night,2125,783,2022-01-26,2024-11-21,Completed,EMP016,18432.49
PO0003335,PROD00396,MCH009,Plant A - Sao Paulo,Night,4060,4939,2021-11-23,2024-05-06,In Progress,EMP035,28979.14
PO0003336,PROD00351,MCH022,Plant D - Recife,Afternoon,3254,1773,2024-02-02,2024-06-17,In Progress,EMP033,34055.14
PO0003337,PROD00885,MCH017,Plant D - Recife,Morning,2782,820,2021-05-17,2021-07-05,Completed,EMP010,41005.59
PO0003338,PROD00034,MCH023,Plant C - Manaus,Afternoon,4312,2303,2023-10-10,2023-12-15,Completed,EMP016,42281.45
PO0003339,PROD00584,MCH037,Plant B - Curitiba,Morning,2550,4608,2024-05-05,2024-11-02,Completed,EMP050,43879.08
PO0003340,PROD00695,MCH017,Plant D - Recife,Night,3550,4601,2021-01-15,2023-11-02,Completed,EMP020,34825.77
PO0003341,PROD00978,MCH045,Plant A - Sao Paulo,Morning,919,2658,2024-07-29,2024-09-01,Completed,EMP004,16910.54
PO0003342,PROD00472,MCH020,Plant D - Recife,Night,3724,695,2023-07-20,2024-05-30,Completed,EMP016,12829.51
PO0003343,PROD00667,MCH028,Plant B - Curitiba,Afternoon,894,4011,2023-05-17,2024-02-14,Completed,EMP041,48211.38
PO0003344,PROD00439,MCH034,Plant A - Sao Paulo,Morning,546,4327,2024-04-15,2024-08-27,Completed,EMP033,14542.76
PO0003345,PROD00986,MCH022,Plant D - Recife,Morning,3688,2922,2022-05-31,2022-07-26,Completed,EMP019,39735.24
PO0003346,PROD00314,MCH034,Plant A - Sao Paulo,Afternoon,778,4457,2023-08-19,2023-10-31,Completed,EMP019,13868.25
PO0003347,PROD00503,MCH043,Plant D - Recife,Night,4698,981,2022-09-25,2023-01-09,Completed,EMP047,29199.55
PO0003348,PROD00052,MCH026,Plant B - Curitiba,Night,2906,3667,2022-05-18,2022-05-18,Completed,EMP002,3790.36
PO0003349,PROD00414,MCH021,Plant B - Curitiba,Morning,4503,4329,2024-03-07,2024-03-10,Cancelled,EMP010,23788.5
PO0003350,PROD00460,MCH013,Plant B - Curitiba,Afternoon,2073,2046,2021-12-25,2022-09-11,Completed,EMP021,14110.7
PO0003351,PROD00427,MCH050,Plant B - Curitiba,Afternoon,4072,2168,2024-02-12,2024-06-26,Completed,EMP019,36371.99
PO0003352,PROD00227,MCH015,Plant D - Recife,Morning,1005,2883,2024-10-01,2024-11-12,Completed,EMP016,5465.32
PO0003353,PROD00423,MCH047,Plant C - Manaus,Morning,276,355,2024-04-17,2024-10-09,In Progress,EMP006,13358.68
PO0003354,PROD00552,MCH017,Plant A - Sao Paulo,Afternoon,700,3231,2023-02-20,2023-05-30,In Progress,EMP034,12912.7
PO0003355,PROD00294,MCH021,Plant A - Sao Paulo,Morning,3741,3278,2024-09-27,2024-11-26,In Progress,EMP034,10913.14
PO0003356,PROD00006,MCH036,Plant C - Manaus,Afternoon,439,4722,2024-07-05,2024-12-03,Completed,EMP009,10389.0
PO0003357,PROD00857,MCH042,Plant D - Recife,Night,4074,3329,2022-04-05,2024-06-21,Completed,EMP012,563.34
PO0003358,PROD00663,MCH039,Plant C - Manaus,Night,2204,2104,2023-09-14,2023-10-17,In Progress,EMP049,36291.16
PO0003359,PROD00165,MCH045,Plant B - Curitiba,Night,1917,2221,2023-04-11,2024-08-03,Completed,EMP034,43760.26
PO0003360,PROD00264,MCH013,Plant A - Sao Paulo,Morning,3087,1908,2024-03-15,2024-09-28,Completed,EMP001,4091.19
PO0003361,PROD00575,MCH039,Plant D - Recife,Afternoon,4000,1768,2023-12-27,2024-07-12,In Progress,EMP036,34686.5
PO0003362,PROD00387,MCH023,Plant C - Manaus,Afternoon,3869,3280,2021-12-18,2023-07-19,Completed,EMP044,40149.57
PO0003363,PROD00989,MCH034,Plant D - Recife,Morning,4385,4132,2023-01-19,2024-12-09,Completed,EMP033,10726.59
PO0003364,PROD00106,MCH047,Plant A - Sao Paulo,Afternoon,417,2554,2021-04-20,2022-07-29,In Progress,EMP029,12992.24
PO0003365,PROD00854,MCH036,Plant A - Sao Paulo,Afternoon,1219,3519,2024-04-21,2024-12-17,Completed,EMP001,6975.61
PO0003366,PROD00074,MCH038,Plant B - Curitiba,Night,4310,1543,2023-03-01,2023-08-02,Completed,EMP017,29961.1
PO0003367,PROD00127,MCH008,Plant B - Curitiba,Afternoon,1423,560,2021-09-21,2022-07-17,Completed,EMP016,28438.15
PO0003368,PROD00446,MCH033,Plant B - Curitiba,Night,4395,1239,2021-07-24,2022-06-04,Completed,EMP040,41274.5
PO0003369,PROD00147,MCH024,Plant C - Manaus,Night,2591,1009,2022-09-15,2023-09-29,Completed,EMP028,3330.6
PO0003370,PROD00953,MCH010,Plant D - Recife,Afternoon,648,3822,2022-06-04,2022-06-20,Completed,EMP032,47157.48
PO0003371,PROD00985,MCH006,Plant D - Recife,Afternoon,1901,2686,2023-12-09,2024-09-01,Completed,EMP043,26860.81
PO0003372,PROD00876,MCH044,Plant C - Manaus,Afternoon,1660,2864,2021-09-01,2022-09-30,In Progress,EMP041,27547.09
PO0003373,PROD00277,MCH044,Plant B - Curitiba,Afternoon,4786,2471,2023-01-09,2023-03-09,Completed,EMP013,17784.96
PO0003374,PROD00957,MCH014,Plant A - Sao Paulo,Night,3609,3299,2021-09-21,2022-12-21,In Progress,EMP040,3709.54
PO0003375,PROD00727,MCH047,Plant B - Curitiba,Morning,3922,4193,2024-12-15,2024-12-25,Completed,EMP048,39319.03
PO0003376,PROD00227,MCH039,Plant D - Recife,Night,4765,917,2023-02-19,2023-07-01,Completed,EMP044,48268.21
PO0003377,PROD00366,MCH041,Plant D - Recife,Morning,2682,4201,2021-08-28,2024-08-12,Completed,EMP014,23396.79
PO0003378,PROD00369,MCH044,Plant D - Recife,Morning,1552,4586,2022-12-20,2023-07-13,Completed,EMP031,15485.36
PO0003379,PROD00304,MCH045,Plant A - Sao Paulo,Morning,1023,2368,2022-04-01,2024-12-31,Completed,EMP021,36486.87
PO0003380,PROD00199,MCH005,Plant D - Recife,Afternoon,2571,3458,2021-03-31,2024-05-23,Completed,EMP041,42764.53
PO0003381,PROD00779,MCH045,Plant A - Sao Paulo,Morning,3581,693,2023-03-25,2023-11-24,Completed,EMP014,12201.09
PO0003382,PROD00347,MCH033,Plant A - Sao Paulo,Morning,1707,131,2024-08-01,2024-10-14,Completed,EMP049,19233.1
PO0003383,PROD00541,MCH025,Plant C - Manaus,Night,2323,4642,2022-08-24,2023-06-03,Completed,EMP016,44597.27
PO0003384,PROD00199,MCH005,Plant C - Manaus,Night,2548,394,2023-07-05,2024-11-20,Completed,EMP049,39867.31
PO0003385,PROD00858,MCH030,Plant D - Recife,Night,934,2359,2022-07-27,2023-08-09,Cancelled,EMP021,49211.43
PO0003386,PROD00929,MCH045,Plant B - Curitiba,Afternoon,4109,2465,2023-01-22,2024-11-26,Completed,EMP042,21951.41
PO0003387,PROD00016,MCH025,Plant A - Sao Paulo,Afternoon,1273,214,2021-12-03,2022-05-21,Completed,EMP024,12067.94
PO0003388,PROD00190,MCH008,Plant B - Curitiba,Morning,1834,3962,2022-06-29,2022-09-18,Completed,EMP048,27955.93
PO0003389,PROD00968,MCH013,Plant A - Sao Paulo,Night,3247,2714,2022-06-06,2023-06-04,Completed,EMP013,19294.43
PO0003390,PROD00617,MCH035,Plant A - Sao Paulo,Night,3773,1229,2023-10-13,2024-10-04,Completed,EMP003,30012.99
PO0003391,PROD00704,MCH042,Plant C - Manaus,Afternoon,2574,3551,2024-01-22,2024-04-24,Cancelled,EMP008,3393.67
PO0003392,PROD00981,MCH014,Plant D - Recife,Afternoon,4775,3489,2024-05-14,2024-05-31,Completed,EMP005,5286.66
PO0003393,PROD00345,MCH040,Plant B - Curitiba,Night,3244,3822,2021-09-20,2022-06-23,Completed,EMP031,38911.39
PO0003394,PROD00634,MCH029,Plant C - Manaus,Afternoon,1035,4726,2021-10-15,2023-12-21,Completed,EMP022,49730.13
PO0003395,PROD00020,MCH014,Plant B - Curitiba,Afternoon,2166,3670,2024-08-09,2024-09-27,Completed,EMP017,9556.59
PO0003396,PROD00914,MCH017,Plant D - Recife,Afternoon,120,3064,2021-09-23,2022-12-19,Completed,EMP047,26278.46
PO0003397,PROD00969,MCH008,Plant C - Manaus,Night,3390,1701,2022-08-20,2023-01-09,In Progress,EMP011,7884.72
PO0003398,PROD00268,MCH026,Plant D - Recife,Morning,789,3004,2022-11-10,2023-12-05,Completed,EMP050,9829.38
PO0003399,PROD00545,MCH033,Plant B - Curitiba,Morning,1816,973,2021-09-22,2021-09-27,Completed,EMP001,9510.51
PO0003400,PROD00765,MCH012,Plant B - Curitiba,Morning,756,2131,2024-06-15,2024-10-13,Cancelled,EMP022,31797.0
PO0003401,PROD00731,MCH021,Plant D - Recife,Night,354,3066,2023-11-29,2024-10-28,In Progress,EMP032,22753.95
PO0003402,PROD00899,MCH031,Plant C - Manaus,Morning,897,2923,2024-05-01,2024-09-02,Cancelled,EMP039,8354.01
PO0003403,PROD00039,MCH049,Plant B - Curitiba,Afternoon,4018,2152,2021-01-26,2023-09-23,Completed,EMP003,22631.57
PO0003404,PROD00380,MCH021,Plant D - Recife,Morning,4350,3609,2024-06-08,2024-08-13,Completed,EMP047,12614.89
PO0003405,PROD00995,MCH041,Plant C - Manaus,Morning,1674,2678,2022-07-08,2024-07-28,In Progress,EMP010,11496.07
PO0003406,PROD00918,MCH048,Plant B - Curitiba,Night,3514,3255,2021-01-25,2021-12-23,Completed,EMP025,49952.94
PO0003407,PROD00042,MCH017,Plant D - Recife,Afternoon,371,1293,2021-07-05,2022-03-15,In Progress,EMP047,21697.46
PO0003408,PROD00563,MCH030,Plant C - Manaus,Night,1089,1053,2022-11-14,2024-06-26,Completed,EMP046,40795.27
PO0003409,PROD00463,MCH031,Plant B - Curitiba,Morning,613,4138,2022-08-11,2023-09-05,Completed,EMP012,40513.87
PO0003410,PROD00640,MCH030,Plant D - Recife,Night,1510,718,2021-04-16,2024-12-14,Completed,EMP023,32311.31
PO0003411,PROD00472,MCH010,Plant C - Manaus,Morning,719,2539,2022-07-10,2024-11-22,Completed,EMP041,25967.14
PO0003412,PROD00286,MCH012,Plant D - Recife,Morning,3859,1274,2023-01-14,2024-08-21,Completed,EMP005,37892.37
PO0003413,PROD00426,MCH048,Plant A - Sao Paulo,Afternoon,1691,968,2023-09-17,2024-10-01,In Progress,EMP013,49645.12
PO0003414,PROD00846,MCH026,Plant B - Curitiba,Afternoon,1441,2934,2022-11-28,2024-12-28,Completed,EMP028,40435.04
PO0003415,PROD00948,MCH023,Plant D - Recife,Night,3243,948,2022-08-08,2022-11-28,Completed,EMP042,42060.26
PO0003416,PROD00157,MCH008,Plant D - Recife,Afternoon,3000,2176,2021-08-20,2023-03-11,Completed,EMP003,21954.66
PO0003417,PROD00458,MCH009,Plant B - Curitiba,Afternoon,3369,2766,2022-04-08,2023-02-25,In Progress,EMP028,24241.96
PO0003418,PROD00479,MCH023,Plant D - Recife,Afternoon,2620,4950,2023-03-15,2023-09-03,Completed,EMP039,25934.92
PO0003419,PROD00253,MCH047,Plant D - Recife,Morning,976,2457,2021-02-25,2022-07-27,In Progress,EMP041,49003.13
PO0003420,PROD00954,MCH022,Plant B - Curitiba,Morning,2606,3879,2023-05-31,2024-05-02,In Progress,EMP012,10956.33
PO0003421,PROD00054,MCH011,Plant D - Recife,Night,4724,1591,2024-06-22,2024-12-30,Completed,EMP047,7849.61
PO0003422,PROD00851,MCH018,Plant A - Sao Paulo,Night,4987,1336,2024-11-14,2024-12-05,In Progress,EMP015,18469.14
PO0003423,PROD00469,MCH004,Plant D - Recife,Night,1476,1455,2024-05-18,2024-08-14,Completed,EMP002,5841.45
PO0003424,PROD00129,MCH014,Plant B - Curitiba,Afternoon,1526,308,2022-05-18,2023-09-03,Completed,EMP050,9895.92
PO0003425,PROD00904,MCH050,Plant B - Curitiba,Morning,3708,4271,2024-01-22,2024-02-16,Completed,EMP006,1442.56
PO0003426,PROD00784,MCH009,Plant D - Recife,Morning,3541,2113,2024-05-27,2024-10-26,Cancelled,EMP033,49343.26
