order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD0006234,1,voucher,9,1911.13
ORD0006235,1,voucher,1,379.98
ORD0006236,1,debit_card,5,1429.19
ORD0006237,1,credit_card,4,679.78
ORD0006238,1,voucher,10,1357.4
ORD0006239,1,credit_card,2,1792.82
ORD0006240,1,debit_card,11,739.51
ORD0006241,1,voucher,4,117.29
ORD0006242,1,debit_card,2,249.84
ORD0006243,1,voucher,6,1863.87
ORD0006244,1,debit_card,8,1860.04
ORD0006245,1,boleto,2,1606.88
ORD0006246,1,boleto,10,948.53
ORD0006247,1,voucher,9,697.2
ORD0006248,1,debit_card,5,212.94
ORD0006249,1,credit_card,2,1011.83
ORD0006250,1,boleto,5,1069.35
ORD0006251,1,credit_card,11,895.51
ORD0006252,1,boleto,3,1940.79
ORD0006253,1,boleto,3,1878.51
ORD0006254,1,credit_card,10,514.23
ORD0006255,1,credit_card,10,125.89
ORD0006256,1,credit_card,5,643.74
ORD0006257,1,credit_card,1,512.73
ORD0006258,1,boleto,5,1459.11
ORD0006259,1,credit_card,10,504.97
ORD0006260,1,debit_card,2,1288.32
ORD0006261,1,boleto,4,995.68
ORD0006262,1,boleto,4,1976.09
ORD0006263,1,credit_card,6,1627.55
ORD0006264,1,debit_card,3,370.65
ORD0006265,1,credit_card,10,1442.8
ORD0006266,1,boleto,12,302.07
ORD0006267,1,credit_card,8,525.88
ORD0006268,1,debit_card,8,533.22
ORD0006269,1,debit_card,7,1776.03
ORD0006270,1,boleto,5,1972.14
ORD0006271,1,boleto,5,786.02
ORD0006272,1,voucher,6,1199.19
ORD0006273,1,boleto,4,1909.02
ORD0006274,1,voucher,8,1212.63
ORD0006275,1,debit_card,2,268.19
ORD0006276,1,boleto,4,972.99
ORD0006277,1,debit_card,5,121.04
ORD0006278,1,boleto,6,1985.28
ORD0006279,1,debit_card,6,76.22
ORD0006280,1,voucher,9,221.94
ORD0006281,1,voucher,4,1627.45
ORD0006282,1,boleto,1,1364.88
ORD0006283,1,credit_card,3,814.95
ORD0006284,1,debit_card,5,994.03
ORD0006285,1,debit_card,8,1958.13
ORD0006286,1,voucher,2,1953.7
ORD0006287,1,voucher,1,1226.71
ORD0006288,1,debit_card,2,1246.78
ORD0006289,1,boleto,10,1238.35
ORD0006290,1,voucher,7,229.75
ORD0006291,1,credit_card,3,808.41
ORD0006292,1,voucher,4,668.11
ORD0006293,1,credit_card,3,1831.09
ORD0006294,1,credit_card,6,41.01
ORD0006295,1,voucher,6,310.85
ORD0006296,1,boleto,4,176.11
ORD0006297,1,voucher,12,1565.73
ORD0006298,1,voucher,8,1206.97
ORD0006299,1,debit_card,4,360.54
ORD0006300,1,debit_card,1,1730.48
ORD0006301,1,credit_card,1,1948.26
ORD0006302,1,credit_card,9,1387.59
ORD0006303,1,voucher,4,211.64
ORD0006304,1,boleto,1,1269.77
ORD0006305,1,voucher,7,613.14
ORD0006306,1,credit_card,10,302.6
ORD0006307,1,boleto,1,425.11
ORD0006308,1,boleto,8,223.65
ORD0006309,1,boleto,10,855.88
ORD0006310,1,debit_card,9,546.23
ORD0006311,1,boleto,3,646.55
ORD0006312,1,boleto,11,471.58
ORD0006313,1,voucher,7,1052.1
ORD0006314,1,debit_card,6,729.64
ORD0006315,1,credit_card,4,759.76
ORD0006316,1,debit_card,8,1554.48
ORD0006317,1,boleto,3,1755.64
ORD0006318,1,voucher,4,97.17
ORD0006319,1,boleto,12,1394.14
ORD0006320,1,debit_card,4,1231.37
ORD0006321,1,boleto,6,1021.78
ORD0006322,1,boleto,12,1738.81
ORD0006323,1,boleto,12,1936.15
ORD0006324,1,boleto,7,855.5
ORD0006325,1,voucher,6,1618.5
ORD0006326,1,debit_card,8,1077.66
ORD0006327,1,debit_card,1,1853.48
ORD0006328,1,voucher,5,221.11
ORD0006329,1,credit_card,7,611.04
ORD0006330,1,credit_card,12,1585.96
ORD0006331,1,boleto,2,562.39
ORD0006332,1,credit_card,3,1113.12
ORD0006333,1,boleto,4,1046.36
ORD0006334,1,voucher,6,831.59
ORD0006335,1,boleto,3,955.88
ORD0006336,1,boleto,6,1559.81
ORD0006337,1,credit_card,6,1165.94
ORD0006338,1,boleto,9,132.79
ORD0006339,1,boleto,5,1784.34
ORD0006340,1,debit_card,3,797.17
ORD0006341,1,voucher,7,1061.0
ORD0006342,1,credit_card,11,1168.4
ORD0006343,1,voucher,9,1473.08
ORD0006344,1,debit_card,10,292.75
ORD0006345,1,credit_card,7,128.55
ORD0006346,1,debit_card,6,672.72
ORD0006347,1,debit_card,5,1861.68
ORD0006348,1,boleto,1,30.47
ORD0006349,1,debit_card,6,1345.4
ORD0006350,1,boleto,5,827.3
ORD0006351,1,boleto,8,178.36
ORD0006352,1,voucher,11,1718.66
ORD0006353,1,boleto,4,1349.74
ORD0006354,1,voucher,6,647.4
ORD0006355,1,debit_card,12,135.27
ORD0006356,1,voucher,6,1069.14
ORD0006357,1,credit_card,4,1680.77
ORD0006358,1,debit_card,1,1192.22
ORD0006359,1,voucher,5,29.74
ORD0006360,1,voucher,12,1776.72
ORD0006361,1,debit_card,5,1367.29
ORD0006362,1,credit_card,1,1695.88
ORD0006363,1,boleto,11,981.25
ORD0006364,1,credit_card,11,1999.06
ORD0006365,1,boleto,10,1031.85
ORD0006366,1,debit_card,7,1930.29
ORD0006367,1,debit_card,3,1844.6
ORD0006368,1,voucher,5,1100.04
ORD0006369,1,credit_card,11,1750.99
ORD0006370,1,voucher,5,711.03
ORD0006371,1,voucher,10,276.87
ORD0006372,1,voucher,9,1539.91
ORD0006373,1,credit_card,10,901.07
ORD0006374,1,debit_card,7,338.25
ORD0006375,1,credit_card,10,1495.76
ORD0006376,1,credit_card,5,1186.17
ORD0006377,1,credit_card,9,1437.96
ORD0006378,1,voucher,10,526.92
ORD0006379,1,boleto,5,1379.87
ORD0006380,1,voucher,8,78.68
ORD0006381,1,boleto,5,148.96
ORD0006382,1,voucher,2,1928.17
ORD0006383,1,debit_card,1,439.83
ORD0006384,1,voucher,6,1568.1
ORD0006385,1,voucher,11,954.81
ORD0006386,1,boleto,5,867.95
ORD0006387,1,credit_card,8,1568.3
ORD0006388,1,voucher,4,1275.38
ORD0006389,1,voucher,11,51.1
ORD0006390,1,boleto,5,359.37
ORD0006391,1,voucher,9,1217.9
ORD0006392,1,voucher,3,966.66
ORD0006393,1,debit_card,5,1506.54
ORD0006394,1,debit_card,6,485.64
ORD0006395,1,debit_card,12,1950.12
ORD0006396,1,credit_card,8,226.55
ORD0006397,1,boleto,8,104.56
ORD0006398,1,debit_card,2,1066.7
ORD0006399,1,debit_card,1,1976.3
ORD0006400,1,voucher,10,313.9
ORD0006401,1,debit_card,12,908.43
ORD0006402,1,debit_card,2,669.89
ORD0006403,1,credit_card,9,695.3
ORD0006404,1,debit_card,5,841.78
ORD0006405,1,debit_card,4,1700.98
ORD0006406,1,credit_card,7,323.88
ORD0006407,1,voucher,7,1035.34
ORD0006408,1,voucher,10,672.26
ORD0006409,1,debit_card,9,1785.26
ORD0006410,1,voucher,1,1292.74
ORD0006411,1,credit_card,12,585.29
ORD0006412,1,boleto,6,732.62
ORD0006413,1,debit_card,5,806.14
ORD0006414,1,voucher,12,1954.61
ORD0006415,1,credit_card,2,1272.36
ORD0006416,1,boleto,6,286.08
ORD0006417,1,voucher,5,246.98
ORD0006418,1,credit_card,1,1464.0
ORD0006419,1,voucher,9,1705.96
ORD0006420,1,voucher,6,874.05
ORD0006421,1,credit_card,1,483.26
ORD0006422,1,debit_card,11,1772.24
ORD0006423,1,debit_card,8,1115.19
ORD0006424,1,credit_card,2,130.64
ORD0006425,1,boleto,10,1147.97
ORD0006426,1,boleto,9,1640.11
ORD0006427,1,credit_card,5,743.25
ORD0006428,1,voucher,11,1207.13
ORD0006429,1,debit_card,5,685.16
ORD0006430,1,boleto,7,446.68
ORD0006431,1,credit_card,9,1086.82
ORD0006432,1,debit_card,10,1466.62
ORD0006433,1,credit_card,7,1518.01
ORD0006434,1,credit_card,1,1338.63
ORD0006435,1,credit_card,10,1398.53
ORD0006436,1,credit_card,3,1131.56
ORD0006437,1,voucher,5,417.98
ORD0006438,1,credit_card,9,783.87
ORD0006439,1,voucher,7,856.47
ORD0006440,1,debit_card,1,498.06
ORD0006441,1,credit_card,5,94.71
ORD0006442,1,credit_card,4,892.96
ORD0006443,1,voucher,4,747.81
ORD0006444,1,voucher,2,126.29
ORD0006445,1,credit_card,3,153.17
ORD0006446,1,boleto,10,767.16
ORD0006447,1,credit_card,11,954.44
ORD0006448,1,boleto,12,1003.14
ORD0006449,1,voucher,6,1255.54
ORD0006450,1,credit_card,8,1547.54
ORD0006451,1,voucher,11,604.51
ORD0006452,1,voucher,1,330.04
ORD0006453,1,credit_card,1,1876.72
ORD0006454,1,boleto,6,1441.71
ORD0006455,1,boleto,2,380.11
ORD0006456,1,debit_card,11,947.42
ORD0006457,1,boleto,6,1904.67
ORD0006458,1,debit_card,6,1507.55
ORD0006459,1,boleto,4,1589.13
ORD0006460,1,debit_card,1,304.52
ORD0006461,1,voucher,7,454.45
ORD0006462,1,voucher,5,236.45
ORD0006463,1,debit_card,1,1448.33
ORD0006464,1,voucher,12,1372.01
ORD0006465,1,boleto,1,1245.89
ORD0006466,1,debit_card,8,924.09
ORD0006467,1,voucher,12,1063.38
ORD0006468,1,voucher,8,1885.74
ORD0006469,1,credit_card,11,880.68
ORD0006470,1,voucher,5,1071.47
ORD0006471,1,debit_card,10,1411.73
ORD0006472,1,boleto,3,1264.63
ORD0006473,1,boleto,3,1119.88
ORD0006474,1,voucher,9,408.69
ORD0006475,1,boleto,2,1501.88
ORD0006476,1,credit_card,8,204.25
ORD0006477,1,voucher,5,157.7
ORD0006478,1,boleto,10,1595.78
ORD0006479,1,debit_card,3,194.51
ORD0006480,1,debit_card,9,1327.7
ORD0006481,1,boleto,6,647.37
ORD0006482,1,credit_card,12,583.03
ORD0006483,1,boleto,5,1594.49
ORD0006484,1,voucher,3,1125.36
ORD0006485,1,credit_card,2,35.17
ORD0006486,1,voucher,12,101.24
ORD0006487,1,credit_card,5,1929.24
ORD0006488,1,credit_card,7,187.74
ORD0006489,1,credit_card,9,154.08
ORD0006490,1,debit_card,12,1312.88
ORD0006491,1,credit_card,6,1070.59
ORD0006492,1,debit_card,5,1940.51
ORD0006493,1,debit_card,3,556.38
ORD0006494,1,boleto,2,238.76
ORD0006495,1,debit_card,11,1170.68
ORD0006496,1,credit_card,9,880.79
ORD0006497,1,credit_card,5,779.09
ORD0006498,1,credit_card,6,1402.66
ORD0006499,1,voucher,8,546.51
ORD0006500,1,debit_card,5,117.77
ORD0006501,1,voucher,12,262.29
ORD0006502,1,voucher,11,1527.43
ORD0006503,1,boleto,7,1531.65
ORD0006504,1,voucher,5,533.08
ORD0006505,1,credit_card,3,402.81
ORD0006506,1,credit_card,7,1373.21
ORD0006507,1,debit_card,8,678.31
ORD0006508,1,boleto,5,582.87
ORD0006509,1,debit_card,2,1874.87
ORD0006510,1,boleto,7,397.29
ORD0006511,1,boleto,4,523.41
ORD0006512,1,debit_card,1,289.07
ORD0006513,1,debit_card,1,1811.29
ORD0006514,1,boleto,12,1079.15
ORD0006515,1,boleto,1,649.21
ORD0006516,1,debit_card,11,1873.97
ORD0006517,1,credit_card,6,1411.8
ORD0006518,1,voucher,2,1949.4
ORD0006519,1,credit_card,10,1681.42
ORD0006520,1,voucher,12,1769.13
ORD0006521,1,boleto,12,611.51
ORD0006522,1,voucher,7,1260.86
ORD0006523,1,credit_card,8,954.58
ORD0006524,1,credit_card,1,887.58
ORD0006525,1,credit_card,6,340.49
ORD0006526,1,voucher,12,511.74
ORD0006527,1,voucher,10,764.62
ORD0006528,1,credit_card,4,1669.67
ORD0006529,1,debit_card,8,838.34
ORD0006530,1,debit_card,8,1692.1
ORD0006531,1,voucher,5,1773.62
ORD0006532,1,debit_card,3,1101.74
ORD0006533,1,credit_card,8,1247.88
ORD0006534,1,voucher,3,433.91
ORD0006535,1,debit_card,6,320.41
ORD0006536,1,boleto,4,394.69
ORD0006537,1,voucher,5,681.17
ORD0006538,1,credit_card,3,1005.34
ORD0006539,1,debit_card,5,1773.56
ORD0006540,1,voucher,12,184.93
ORD0006541,1,credit_card,10,1171.58
ORD0006542,1,boleto,7,1867.01
ORD0006543,1,debit_card,3,1659.98
ORD0006544,1,debit_card,4,398.1
ORD0006545,1,credit_card,3,1703.0
ORD0006546,1,voucher,10,1433.54
ORD0006547,1,debit_card,4,894.81
ORD0006548,1,boleto,9,724.91
ORD0006549,1,boleto,4,661.59
ORD0006550,1,debit_card,2,500.11
ORD0006551,1,voucher,4,1202.85
ORD0006552,1,boleto,3,839.23
ORD0006553,1,boleto,8,604.15
ORD0006554,1,boleto,6,1861.16
ORD0006555,1,debit_card,4,1463.72
ORD0006556,1,credit_card,4,1438.02
ORD0006557,1,debit_card,7,1503.79
ORD0006558,1,voucher,12,1295.11
ORD0006559,1,credit_card,1,839.01
ORD0006560,1,debit_card,5,601.97
ORD0006561,1,debit_card,8,21.24
ORD0006562,1,voucher,8,1046.06
ORD0006563,1,debit_card,2,1156.55
ORD0006564,1,voucher,12,886.21
ORD0006565,1,credit_card,5,1805.58
ORD0006566,1,credit_card,2,1965.07
ORD0006567,1,credit_card,10,1950.72
ORD0006568,1,credit_card,4,1960.1
ORD0006569,1,debit_card,3,1681.49
ORD0006570,1,debit_card,12,1270.07
ORD0006571,1,debit_card,9,1088.68
ORD0006572,1,credit_card,5,1992.21
ORD0006573,1,boleto,4,1989.61
ORD0006574,1,boleto,9,1223.93
ORD0006575,1,debit_card,1,1871.06
ORD0006576,1,boleto,3,464.24
ORD0006577,1,debit_card,3,584.22
ORD0006578,1,voucher,4,368.18
ORD0006579,1,credit_card,3,1400.54
ORD0006580,1,boleto,10,1628.28
ORD0006581,1,boleto,10,590.94
ORD0006582,1,credit_card,2,1711.23
ORD0006583,1,debit_card,12,1345.65
ORD0006584,1,voucher,7,533.04
ORD0006585,1,credit_card,3,1226.1
ORD0006586,1,credit_card,10,161.26
ORD0006587,1,boleto,10,147.37
ORD0006588,1,credit_card,1,839.66
ORD0006589,1,voucher,12,1055.44
ORD0006590,1,voucher,2,718.39
ORD0006591,1,voucher,7,1521.33
ORD0006592,1,debit_card,2,657.43
ORD0006593,1,voucher,7,29.81
ORD0006594,1,voucher,2,172.56
ORD0006595,1,voucher,9,656.7
ORD0006596,1,boleto,12,539.01
ORD0006597,1,boleto,9,259.57
ORD0006598,1,boleto,9,152.63
ORD0006599,1,credit_card,12,1098.17
ORD0006600,1,voucher,7,975.45
ORD0006601,1,voucher,4,1970.73
ORD0006602,1,credit_card,6,1280.72
ORD0006603,1,debit_card,4,444.83
ORD0006604,1,boleto,12,1748.55
ORD0006605,1,credit_card,5,1065.64
ORD0006606,1,voucher,1,1131.16
ORD0006607,1,debit_card,2,531.6
ORD0006608,1,debit_card,9,671.9
ORD0006609,1,voucher,12,813.19
ORD0006610,1,credit_card,2,227.23
ORD0006611,1,boleto,1,1861.23
ORD0006612,1,boleto,9,1901.63
ORD0006613,1,debit_card,8,46.23
ORD0006614,1,voucher,8,1230.15
ORD0006615,1,debit_card,1,221.73
ORD0006616,1,debit_card,10,886.98
ORD0006617,1,debit_card,4,1172.19
ORD0006618,1,voucher,1,1703.84
ORD0006619,1,debit_card,4,1206.14
ORD0006620,1,boleto,9,308.46
ORD0006621,1,voucher,11,1544.58
ORD0006622,1,credit_card,3,583.31
ORD0006623,1,credit_card,5,956.76
ORD0006624,1,boleto,12,1367.53
ORD0006625,1,voucher,9,322.79
ORD0006626,1,boleto,7,1984.3
ORD0006627,1,voucher,2,135.58
ORD0006628,1,boleto,11,1170.83
ORD0006629,1,boleto,4,1078.09
ORD0006630,1,boleto,6,770.33
ORD0006631,1,boleto,8,563.32
ORD0006632,1,voucher,5,311.94
ORD0006633,1,credit_card,7,1970.49
ORD0006634,1,boleto,2,1133.32
ORD0006635,1,boleto,12,79.08
ORD0006636,1,credit_card,6,986.1
ORD0006637,1,debit_card,6,1969.48
ORD0006638,1,credit_card,3,1607.4
ORD0006639,1,credit_card,11,1273.83
ORD0006640,1,credit_card,6,598.58
ORD0006641,1,boleto,6,1431.42
ORD0006642,1,debit_card,8,538.6
ORD0006643,1,credit_card,12,740.11
ORD0006644,1,debit_card,8,573.97
ORD0006645,1,voucher,5,1584.35
ORD0006646,1,voucher,10,103.52
ORD0006647,1,credit_card,2,1277.72
ORD0006648,1,debit_card,10,1083.63
ORD0006649,1,credit_card,5,608.06
ORD0006650,1,boleto,8,893.86
ORD0006651,1,credit_card,5,139.08
ORD0006652,1,debit_card,8,1985.82
ORD0006653,1,debit_card,2,132.93
ORD0006654,1,voucher,7,812.13
ORD0006655,1,voucher,11,1135.05
ORD0006656,1,voucher,9,174.17
ORD0006657,1,boleto,8,1367.44
ORD0006658,1,credit_card,11,177.51
ORD0006659,1,credit_card,6,1150.69
ORD0006660,1,voucher,2,243.96
ORD0006661,1,boleto,8,1292.97
ORD0006662,1,boleto,12,865.56
ORD0006663,1,credit_card,7,1863.21
ORD0006664,1,credit_card,5,171.29
ORD0006665,1,credit_card,10,1900.02
ORD0006666,1,credit_card,2,1398.82
ORD0006667,1,credit_card,3,1174.91
ORD0006668,1,voucher,7,646.38
ORD0006669,1,credit_card,4,1043.39
ORD0006670,1,boleto,11,1981.51
ORD0006671,1,voucher,5,445.99
ORD0006672,1,credit_card,3,1540.25
ORD0006673,1,boleto,5,669.47
ORD0006674,1,credit_card,4,1755.99
ORD0006675,1,boleto,10,336.56
ORD0006676,1,credit_card,7,1561.79
ORD0006677,1,debit_card,1,1604.71
ORD0006678,1,credit_card,12,447.8
ORD0006679,1,credit_card,11,404.65
ORD0006680,1,boleto,10,723.78
ORD0006681,1,voucher,4,318.93
ORD0006682,1,debit_card,10,108.86
ORD0006683,1,voucher,6,350.58
ORD0006684,1,debit_card,3,907.68
ORD0006685,1,boleto,7,1549.66
ORD0006686,1,debit_card,11,1070.44
ORD0006687,1,voucher,2,44.57
ORD0006688,1,boleto,2,664.2
ORD0006689,1,credit_card,10,1272.02
ORD0006690,1,credit_card,4,1361.04
ORD0006691,1,debit_card,10,184.38
ORD0006692,1,debit_card,9,972.85
ORD0006693,1,voucher,8,1165.72
ORD0006694,1,boleto,8,144.71
ORD0006695,1,debit_card,3,246.09
ORD0006696,1,boleto,3,289.87
ORD0006697,1,debit_card,12,343.04
ORD0006698,1,credit_card,10,443.91
ORD0006699,1,debit_card,5,636.29
ORD0006700,1,debit_card,9,965.65
ORD0006701,1,voucher,3,1691.24
ORD0006702,1,debit_card,6,531.54
ORD0006703,1,debit_card,5,1494.95
ORD0006704,1,boleto,7,533.5
ORD0006705,1,voucher,4,1986.45
ORD0006706,1,voucher,11,104.03
ORD0006707,1,debit_card,12,1101.06
ORD0006708,1,voucher,11,56.16
ORD0006709,1,credit_card,5,1323.78
ORD0006710,1,debit_card,2,113.23
ORD0006711,1,boleto,2,1113.47
ORD0006712,1,voucher,9,1371.91
ORD0006713,1,voucher,12,133.43
ORD0006714,1,debit_card,11,770.84
ORD0006715,1,credit_card,4,1867.43
ORD0006716,1,credit_card,2,1818.82
ORD0006717,1,credit_card,7,205.44
ORD0006718,1,boleto,7,931.32
ORD0006719,1,boleto,9,1932.13
ORD0006720,1,debit_card,12,527.7
ORD0006721,1,voucher,8,264.63
ORD0006722,1,boleto,11,727.6
ORD0006723,1,credit_card,10,1834.48
ORD0006724,1,credit_card,8,1382.02
ORD0006725,1,boleto,9,1748.54
ORD0006726,1,debit_card,6,731.0
ORD0006727,1,boleto,10,802.31
ORD0006728,1,credit_card,9,915.46
ORD0006729,1,voucher,10,493.45
ORD0006730,1,boleto,9,349.85
ORD0006731,1,debit_card,3,785.86
ORD0006732,1,credit_card,10,1303.31
ORD0006733,1,credit_card,1,1562.3
ORD0006734,1,debit_card,5,866.27
ORD0006735,1,boleto,10,1842.67
ORD0006736,1,voucher,11,224.52
ORD0006737,1,credit_card,7,454.04
ORD0006738,1,boleto,1,312.7
ORD0006739,1,credit_card,1,925.66
ORD0006740,1,boleto,7,874.25
ORD0006741,1,voucher,8,1902.96
ORD0006742,1,debit_card,10,351.82
ORD0006743,1,voucher,9,302.0
ORD0006744,1,boleto,6,1587.36
ORD0006745,1,voucher,3,921.37
ORD0006746,1,debit_card,3,1761.27
ORD0006747,1,voucher,12,1550.02
ORD0006748,1,debit_card,5,1326.1
ORD0006749,1,boleto,11,221.65
ORD0006750,1,voucher,12,1955.15
ORD0006751,1,debit_card,12,1188.14
ORD0006752,1,credit_card,1,1277.76
ORD0006753,1,boleto,8,1896.68
ORD0006754,1,voucher,10,916.66
ORD0006755,1,credit_card,8,1169.95
ORD0006756,1,boleto,5,226.72
ORD0006757,1,credit_card,9,1656.74
ORD0006758,1,voucher,4,1697.24
ORD0006759,1,credit_card,12,1627.49
ORD0006760,1,voucher,9,1817.9
ORD0006761,1,debit_card,4,638.69
ORD0006762,1,credit_card,8,246.71
ORD0006763,1,debit_card,8,459.47
ORD0006764,1,credit_card,2,1423.45
ORD0006765,1,debit_card,5,219.06
ORD0006766,1,debit_card,8,1912.6
ORD0006767,1,voucher,12,217.54
ORD0006768,1,voucher,6,1669.86
ORD0006769,1,debit_card,9,1748.75
ORD0006770,1,boleto,11,1584.06
ORD0006771,1,boleto,5,908.85
ORD0006772,1,voucher,7,1691.13
ORD0006773,1,credit_card,1,1774.28
ORD0006774,1,boleto,9,1980.96
ORD0006775,1,credit_card,11,1735.88
ORD0006776,1,debit_card,5,34.88
ORD0006777,1,voucher,11,1062.05
ORD0006778,1,credit_card,1,1740.81
ORD0006779,1,boleto,9,1673.88
ORD0006780,1,boleto,7,496.84
ORD0006781,1,credit_card,12,715.51
ORD0006782,1,voucher,2,1506.72
ORD0006783,1,boleto,11,1868.36
ORD0006784,1,voucher,7,577.33
ORD0006785,1,voucher,3,309.09
ORD0006786,1,credit_card,8,1500.16
ORD0006787,1,debit_card,4,693.5
ORD0006788,1,voucher,11,1806.48
ORD0006789,1,debit_card,7,1747.35
ORD0006790,1,debit_card,5,556.19
ORD0006791,1,boleto,8,1773.39
ORD0006792,1,debit_card,6,599.73
ORD0006793,1,credit_card,5,1347.86
ORD0006794,1,boleto,11,892.85
ORD0006795,1,boleto,10,581.39
ORD0006796,1,debit_card,11,1289.3
ORD0006797,1,boleto,3,1596.8
ORD0006798,1,voucher,1,1927.56
ORD0006799,1,credit_card,12,1520.62
ORD0006800,1,voucher,1,1178.19
ORD0006801,1,debit_card,11,1225.64
ORD0006802,1,credit_card,2,443.63
ORD0006803,1,credit_card,1,1279.34
ORD0006804,1,debit_card,2,732.26
ORD0006805,1,credit_card,10,1649.31
ORD0006806,1,debit_card,8,1835.36
ORD0006807,1,boleto,1,429.57
ORD0006808,1,boleto,11,481.14
ORD0006809,1,boleto,12,1956.44
ORD0006810,1,boleto,7,1104.04
ORD0006811,1,credit_card,2,1518.5
ORD0006812,1,debit_card,1,879.46
ORD0006813,1,debit_card,7,238.74
ORD0006814,1,voucher,6,1513.05
ORD0006815,1,debit_card,8,1791.82
ORD0006816,1,debit_card,12,585.18
ORD0006817,1,credit_card,12,183.73
ORD0006818,1,boleto,4,114.33
ORD0006819,1,boleto,5,854.0
ORD0006820,1,boleto,1,1129.63
ORD0006821,1,debit_card,8,764.16
ORD0006822,1,credit_card,6,1400.25
ORD0006823,1,boleto,7,811.76
ORD0006824,1,debit_card,5,1740.23
ORD0006825,1,voucher,8,395.77
ORD0006826,1,boleto,9,713.0
ORD0006827,1,voucher,6,1252.84
ORD0006828,1,debit_card,7,1557.63
ORD0006829,1,debit_card,4,296.63
ORD0006830,1,voucher,8,288.89
ORD0006831,1,voucher,4,1356.24
ORD0006832,1,debit_card,1,293.27
ORD0006833,1,debit_card,6,510.91
ORD0006834,1,debit_card,2,411.46
ORD0006835,1,boleto,12,715.98
ORD0006836,1,debit_card,7,1598.79
ORD0006837,1,credit_card,3,1689.42
ORD0006838,1,voucher,11,938.03
ORD0006839,1,debit_card,10,1497.41
ORD0006840,1,credit_card,3,1543.03
ORD0006841,1,credit_card,11,1045.41
ORD0006842,1,credit_card,10,1239.64
ORD0006843,1,boleto,8,234.72
ORD0006844,1,credit_card,12,491.22
ORD0006845,1,voucher,10,166.54
ORD0006846,1,boleto,4,943.36
ORD0006847,1,boleto,5,431.24
ORD0006848,1,voucher,6,333.27
ORD0006849,1,credit_card,1,914.05
ORD0006850,1,credit_card,2,839.53
ORD0006851,1,boleto,10,739.9
ORD0006852,1,boleto,2,111.58
ORD0006853,1,voucher,1,1084.61
ORD0006854,1,credit_card,8,1043.58
ORD0006855,1,boleto,11,1203.26
ORD0006856,1,voucher,5,1043.26
ORD0006857,1,credit_card,2,282.08
ORD0006858,1,credit_card,2,1653.99
ORD0006859,1,boleto,12,411.26
ORD0006860,1,credit_card,2,1714.35
ORD0006861,1,debit_card,7,528.96
ORD0006862,1,voucher,5,960.54
ORD0006863,1,credit_card,4,505.42
ORD0006864,1,debit_card,2,1154.38
ORD0006865,1,voucher,6,291.62
ORD0006866,1,boleto,10,1026.45
ORD0006867,1,boleto,9,471.06
ORD0006868,1,boleto,7,800.06
ORD0006869,1,debit_card,1,996.44
ORD0006870,1,voucher,10,1297.98
ORD0006871,1,boleto,12,1256.42
ORD0006872,1,boleto,7,402.91
ORD0006873,1,boleto,6,182.51
ORD0006874,1,boleto,8,471.95
ORD0006875,1,credit_card,6,1931.52
ORD0006876,1,debit_card,12,1790.6
ORD0006877,1,debit_card,8,1034.11
ORD0006878,1,debit_card,7,1456.06
ORD0006879,1,voucher,9,417.32
ORD0006880,1,debit_card,11,425.51
ORD0006881,1,boleto,7,954.74
ORD0006882,1,boleto,9,108.56
ORD0006883,1,credit_card,4,845.96
ORD0006884,1,voucher,3,218.11
ORD0006885,1,boleto,2,1118.08
ORD0006886,1,debit_card,3,971.27
ORD0006887,1,boleto,11,692.88
ORD0006888,1,voucher,2,217.52
ORD0006889,1,debit_card,9,1071.54
ORD0006890,1,voucher,7,118.13
ORD0006891,1,credit_card,10,1917.6
ORD0006892,1,boleto,1,1526.04
ORD0006893,1,credit_card,1,1975.87
